apc_nosubsp,tree_names,range_names,subgenus,budsize_mm2,logbudsize_mm2,colours_all,colour_binary,colour_fullbinary,frtsize_mm2,medianlong,meanMAT,meanMAP,meanAVP,meanbirdrich,meanbatpres,meanbatpres_bin
Eucalyptus gracilis,Eucalyptus_gracilis,Eucalyptus gracilis,Symphyomyrtus,20,2.995732273553991,white_cream,0,0,30.000000000000004,137.832778,17.058532778355914,324.23288241415196,16.592989980151213,24.645855758880515,0.09881847475832438,0
Eucalyptus grandis,Eucalyptus_grandis,Eucalyptus grandis,Symphyomyrtus,33.75,3.518980417318539,white_cream,0,0,45.5,152.59166664999998,18.777000000000033,1474.864,25.78350506123808,37.92,1,1
Eucalyptus granitica,Eucalyptus_granitica,Eucalyptus granitica,Symphyomyrtus,15,2.70805020110221,white_cream,0,0,22.499999999999996,145.4,21.033950617283985,1387.0283950617284,20.983122318605833,37.41975308641975,1,1
Eucalyptus gregoryensis,Eucalyptus_gregoriensis,Eucalyptus gregoryensis,Symphyomyrtus,24.5,3.1986731175506815,white_cream,0,0,24.750000000000004,130.456567,27.04000000000003,860.7700000000001,11.266666650772097,19.6,1,1
Eucalyptus gregsoniana,Eucalyptus_gregsoniana,Eucalyptus gregsoniana,Eucalyptus,15.749999999999998,2.756840365271642,white_cream,0,0,52.5,150.1417,12.02000000000003,924.235,17.783333349227906,35.35,1,1
Eucalyptus griffithsii,Eucalyptus_griffithsii,Eucalyptus griffithsii,Symphyomyrtus,126.50000000000001,4.840242308167575,white_cream,0,0,150.00000000000003,121.325,18.25964912280705,310.04912280701757,6.876106179920973,20.18421052631579,0,0
Eucalyptus grisea,Eucalyptus_grisea,Eucalyptus grisea,Symphyomyrtus,38.25,3.644143560272545,white_cream,0,0,65,147.9012116,18.114705882352965,742.1529411764707,26.47058812309714,31.11764705882353,1,1
Eucalyptus grossa,Eucalyptus_grossa,Eucalyptus grossa,Symphyomyrtus,250,5.521460917862246,yellow,1,1,212.5,121.3667778,16.548387096774228,361.5596774193549,7.277777798970541,19.838709677419356,0,0
Eucalyptus guilfoylei,Eucalyptus_guilfoylei,Eucalyptus guilfoylei,Cruciformes,37.5,3.624340932976365,white_cream,0,0,76.5,116.72335,15.000000000000032,1165.8785714285714,13.805555582046509,15.23076923076923,0,0
Eucalyptus gunnii,Eucalyptus_gunnii,Eucalyptus gunnii,Symphyomyrtus,28,3.332204510175204,white_cream,0,0,42,146.684366,7.692168674698829,1316.4686746987952,25.7186147516424,12.903614457831326,0,0
Eucalyptus gypsophila,Eucalyptus_gypsophila,Eucalyptus gypsophila,Symphyomyrtus,77,4.343805421853684,white_cream,0,0,85.5,125.8,20.089560439560476,248.61208791208793,10.823970060669971,14.989010989010987,0,0
Eucalyptus haemastoma,Eucalyptus_haemastoma,Eucalyptus haemastoma,Eucalyptus,17.5,2.8622008809294686,white_cream,0,0,63,151.19213374999998,17.005555555555592,1122.588888888889,13.99999998053726,36.520833333333336,1,1
Eucalyptus hallii,Eucalyptus_hallii,Eucalyptus hallii,Symphyomyrtus,33.75,3.518980417318539,white_cream,0,0,35,152.359122,21.23666666666671,985.8466666666668,9.555555629730224,34.666666666666664,1,1
Eucalyptus halophila,Eucalyptus_halophila,Eucalyptus halophila,Symphyomyrtus,18,2.8903717578961645,white_cream,0,0,45.5,121.82553035,16.134375000000034,439.81875,6.086021546394594,20.1875,0,0
Eucalyptus hebetifolia,Eucalyptus_hebetifolia,Eucalyptus hebetifolia,Symphyomyrtus,42.25,3.7436043538031827,white_cream,0,0,35,117.8833333,15.205102040816364,438.5265306122449,8.020408221653529,19.79591836734694,0,0
Eucalyptus helidonica,NA,Eucalyptus helidonica,Eucalyptus,9,2.1972245773362196,white_cream,0,0,27.500000000000004,152.43165,18.375000000000036,937.455,29.26666679382324,40.35,1,1
Eucalyptus herbertiana,Eucalyptus_herbertiana,Eucalyptus herbertiana,Symphyomyrtus,19.500000000000004,2.9704144655697013,white_cream,0,0,18.75,132.8,26.572516556291426,1101.5847682119206,10.259008963365812,21.966442953020135,0.9933333333333332,1
Eucalyptus histophylla,Eucalyptus_histophylla,Eucalyptus histophylla,Symphyomyrtus,93.75,4.54063166485052,yellow,1,1,57,121,16.758108108108143,346.0189189189189,7.083333379692501,19.135135135135137,0,0
Eucalyptus horistes,Eucalyptus_horistes,Eucalyptus horistes,Symphyomyrtus,22.500000000000004,3.1135153092103747,white_cream,0,0,25,117.5527778,18.602588555858347,344.5291553133515,5.415985457578862,20.978201634877383,0.00272479564032697,0
Eucalyptus houseana,Eucalyptus_houseana,Eucalyptus houseana,Symphyomyrtus,20,2.995732273553991,white_cream,0,0,14,125.4935014,26.321739130434818,1102.8108695652174,8.933333338631524,20.08695652173913,1,1
Eucalyptus howittiana,Eucalyptus_howittiana,Eucalyptus howittiana,Symphyomyrtus,9.625,2.264363880173848,white_cream,0,0,6.25,145.2508532,22.24655172413797,800.0448275862069,15.287356327319968,31.79310344827586,1,1
Eucalyptus hypolaena,Eucalyptus_hypolaena,Eucalyptus hypolaena,Symphyomyrtus,133,4.890349128221754,yellow,1,1,85,123.3817015,18.813636363636395,275.94,8.884848473288796,15.636363636363637,0,0
Eucalyptus hypostomatica,NA,Eucalyptus hypostomatica,Symphyomyrtus,8.75,2.169053700369523,white_cream,0,0,18,150.77755635,15.586363636363672,893.9636363636364,20.575757720253684,38.72727272727273,1,1
Eucalyptus ignorabilis,Eucalyptus_ignorabilis,Eucalyptus ignorabilis,Symphyomyrtus,11.25,2.4203681286504293,white_cream,0,0,22,146.575,13.090000000000032,974.5433333333334,18.471264214351255,29.466666666666665,1,1
Eucalyptus imitans,NA,Eucalyptus imitans,Eucalyptus,22.749999999999993,3.124565145396959,white_cream,0,0,47.5,150.38,15.008823529411805,965.635294117647,17.54166680574417,34.64705882352941,1,1
Eucalyptus imlayensis,Eucalyptus_imlayensis,Eucalyptus imlayensis,Symphyomyrtus,19.25,2.9575110607337933,white_cream,0,0,29.249999999999996,149.73,11.150000000000034,997.6,20.33333396911621,31,1,1
Eucalyptus incerata,Eucalyptus_incerata,Eucalyptus incerata,Symphyomyrtus,213.75,5.36480710781687,yellow,1,1,168.75,120.2539,16.778571428571464,358.22380952380956,4.698412713550386,20.952380952380953,0,0
Eucalyptus incrassata,Eucalyptus_incrassata,Eucalyptus incrassata,Symphyomyrtus,136,4.912654885736052,pink white_cream,0.5,1,159.5,136.147778,16.264457831325338,396.4441767068273,13.63126435477158,25.692307692307693,0.12208504801097392,0
Eucalyptus indurata,Eucalyptus_indurata,Eucalyptus indurata,Symphyomyrtus,84,4.430816798843313,white_cream,0,0,71.25,121.66833335,16.41851851851855,399.69814814814816,7.8333333598242865,19.61111111111111,0,0
Eucalyptus infera,Eucalyptus_infera,Eucalyptus infera,Symphyomyrtus,40.25,3.6951100038645723,white_cream,0,0,18.000000000000004,151.68335,16.80000000000004,724.3333333333334,20.49999968210856,38.166666666666664,1,1
Eucalyptus insularis,Eucalyptus_insularis,Eucalyptus insularis,Eucalyptus,12.5,2.5257286443082556,white_cream,0,0,35.75,122.325,16.37500000000002,699.5,9.777777830759684,20,0,0
Eucalyptus interstans,Eucalyptus_interstans,Eucalyptus interstans,Symphyomyrtus,50,3.912023005428146,white_cream,0,0,31.499999999999996,151.9667,16.43484848484852,855.8515151515152,28.262626127763227,38.666666666666664,1,1
Eucalyptus intertexta,Eucalyptus_intertexta,Eucalyptus intertexta,Symphyomyrtus,18.000000000000004,2.890371757896165,white_cream,0,0,36.00000000000001,138,19.849182004090014,325.36850715746425,14.731006173872116,20.924335378323107,0.2147239263803681,0
Eucalyptus jacksonii,Eucalyptus_jacksonii,Eucalyptus jacksonii,Eucalyptus,33.75,3.518980417318539,white_cream,0,0,80.75,116.8611,15.200000000000026,1109.125,14.33333330154419,15.363636363636363,0,0
Eucalyptus jensenii,NA,Eucalyptus jensenii,Symphyomyrtus,8.75,2.169053700369523,white_cream,0,0,16,131.0514,26.755217391304384,1061.6495652173917,6.870206469983126,20.491071428571427,1,1
Eucalyptus jimberlanica,Eucalyptus_jimberlanica,Eucalyptus jimberlanica,Symphyomyrtus,59.49999999999999,4.085976312551584,NA,NA,NA,56,121.8,17.021428571428608,347.52857142857147,8.000000047683717,19.571428571428573,0,0
Eucalyptus johnsoniana,Eucalyptus_johnsoniana,Eucalyptus johnsoniana,Eucalyptus,19.25,2.9575110607337933,white_cream,0,0,131.25,115.3,19.073076923076957,521.8692307692307,4.538461538461538,22,0,0
Eucalyptus johnstonii,NA,Eucalyptus johnstonii,Symphyomyrtus,71.25,4.26619481914876,white_cream,0,0,93.50000000000001,146.97554300000002,8.989285714285751,1018.0428571428572,22.49382721936261,11.928571428571429,0,0
Eucalyptus jucunda,Eucalyptus_jucunda,Eucalyptus jucunda,Eudesmia,66.00000000000001,4.189654742026426,white_cream,0,0,143.75,114.92,20.689436619718347,319.8929577464789,4.361502331747135,20.267605633802816,0.1267605633802817,0
Eucalyptus jutsonii,Eucalyptus_jutsonii,Eucalyptus jutsonii,Symphyomyrtus,28,3.332204510175204,white_cream,0,0,24,121.175,19.692857142857186,285.8,7.1282051893380975,20,0,0
Eucalyptus kabiana,NA,Eucalyptus kabiana,Symphyomyrtus,42,3.7376696182833684,white_cream,0,0,18,152.8858333,19.383333333333365,1424.3666666666668,17.555555025736492,38.666666666666664,1,1
Eucalyptus kartzoffiana,Eucalyptus_kartzoffiana,Eucalyptus kartzoffiana,Symphyomyrtus,24.75,3.2088254890146994,white_cream,0,0,32.5,149.77499999999998,13.310000000000036,760.86,22.133333110809325,31.7,1,1
Eucalyptus kenneallyi,NA,NA,Symphyomyrtus,17.874999999999996,2.883403088580071,white_cream,0,0,14.624999999999998,NA,NA,NA,NA,NA,NA,NA
Eucalyptus kessellii,Eucalyptus_kessellii,Eucalyptus kessellii,Symphyomyrtus,173.25,5.1547356380700124,white_cream,0,0,180,121.6845284,16.200602409638588,466.9060240963856,6.57916667163372,20.25925925925926,0,0
Eucalyptus kingsmillii,Eucalyptus_kingsmillii,Eucalyptus kingsmillii,Symphyomyrtus,620,6.429719478039138,pink white_cream,0.5,1,385,119.75,22.681794871794903,322.2338461538462,13.904273490416696,16.83076923076923,0.29743589743589743,0
Eucalyptus kitsoniana,Eucalyptus_kitsoniana,Eucalyptus kitsoniana,Symphyomyrtus,41.25,3.71965111278069,white_cream,0,0,58.5,145.9,13.706410256410294,936.4641025641026,16.342592610253227,27.09375,0.9696969696969696,1
Eucalyptus kochii,Eucalyptus_kochii,Eucalyptus kochii,Symphyomyrtus,27.5,3.3141860046725258,white_cream,0,0,35.75,117.42,19.5688235294118,311.4717647058824,5.535947705250161,20.91372549019608,0.00392156862745098,0
Eucalyptus kondininensis,Eucalyptus_kondininensis,Eucalyptus kondininensis,Symphyomyrtus,40.5,3.7013019741124933,white_cream,0,0,27.500000000000004,118.6130556,16.25759493670889,351.23797468354434,5.5600000127156575,21.696202531645568,0,0
Eucalyptus koolpinensis,Eucalyptus_koolpinensis,Eucalyptus koolpinensis,Symphyomyrtus,36,3.58351893845611,white_cream,0,0,39,132.7405965,26.350000000000037,1336.8000000000002,13.416666805744171,22.5,1,1
Eucalyptus kruseana,Eucalyptus_kruseana,Eucalyptus kruseana,Symphyomyrtus,34,3.5263605246161616,green,1,1,42,122.55,18.33750000000003,301.76250000000005,7.476190430777414,18.625,0,0
Eucalyptus kumarlensis,Eucalyptus_kumarlensis,Eucalyptus kumarlensis,Symphyomyrtus,24.5,3.1986731175506815,white_cream,0,0,18,121.5167,16.842000000000038,355.24,7.405797046163808,19.28,0,0
Eucalyptus kybeanensis,Eucalyptus_kybeanensis,Eucalyptus kybeanensis,Eucalyptus,18,2.8903717578961645,white_cream,0,0,35,148.225,8.497058823529446,1083.4058823529413,30.66666659186868,29.58823529411765,1,1
Eucalyptus lacrimans,Eucalyptus_lacrimans,Eucalyptus lacrimans,Eucalyptus,31.5,3.449987545831587,white_cream,0,0,85.5,148.7333,9.830952380952418,820.1238095238095,21.22222227520413,31.952380952380953,1,1
Eucalyptus laeliae,Eucalyptus_laeliae,Eucalyptus laeliae,Symphyomyrtus,25.999999999999996,3.2580965380214817,white_cream,0,0,30,116.0247222,16.916666666666696,930.7041666666668,8.861111124356588,19.041666666666668,0,0
Eucalyptus laevis,NA,Eucalyptus laevis,Symphyomyrtus,26.25,3.2676659890376327,white_cream,0,0,32.5,122.89459115,17.211111111111148,332.0055555555556,10.400000027247838,17.63888888888889,0,0
Eucalyptus laevopinea,Eucalyptus_laevopinea,Eucalyptus laevopinea,Eucalyptus,24,3.1780538303479458,white_cream,0,0,71.5,151.25,14.275308641975345,848.1413580246914,29.453416054293236,39.339506172839506,1,1
Eucalyptus lane-poolei,Eucalyptus_lanepoolei,Eucalyptus lane-poolei,Symphyomyrtus,63.75,4.154969184038536,white_cream,0,0,141.75,115.6,18.305172413793137,668.051724137931,6.13793106736808,20.379310344827587,0,0
Eucalyptus langleyi,Eucalyptus_langleyi,Eucalyptus langleyi,Eucalyptus,36,3.58351893845611,white_cream,0,0,85,150.4947222,15.394444444444478,1086.2444444444443,16.777777989705402,33.77777777777778,1,1
Eucalyptus lansdowneana,Eucalyptus_lansdowneana,Eucalyptus lansdowneana,Symphyomyrtus,44,3.784189633918261,red,1,1,94.5,135.4344356,17.183333333333373,297.79333333333335,15.976190635136197,22.8,0,0
Eucalyptus largeana,Eucalyptus_largeana,Eucalyptus largeana,Symphyomyrtus,15,2.70805020110221,white_cream,0,0,10.500000000000002,151.85,16.27352941176474,1047.164705882353,28.196078356574564,36.64705882352941,1,1
Eucalyptus largiflorens,Eucalyptus_largiflorens,Eucalyptus largiflorens,Symphyomyrtus,8.75,2.169053700369523,white_cream,0,0,14,142.93335,17.811597938144363,349.88221649484535,19.713403846851733,27.93041237113402,0.4845360824742268,0
Eucalyptus latens,Eucalyptus_latens,Eucalyptus latens,Symphyomyrtus,15,2.70805020110221,white_cream,0,0,15.749999999999998,117.46486115,16.04857142857146,433.61,5.1690821613090625,20.9,0,0
Eucalyptus latisinensis,Eucalyptus_latisinensis,Eucalyptus latisinensis,Eucalyptus,17.5,2.8622008809294686,white_cream,0,0,35,152.4333,21.37765957446812,1165.5063829787234,10.840909166769547,34,1,1
Eucalyptus lehmannii,Eucalyptus_lehmanii,Eucalyptus lehmannii,Symphyomyrtus,NA,NA,green,1,1,NA,119.4333333,15.565492957746514,515.8830985915494,11.771144290468586,19.333333333333332,0,0
Eucalyptus leprophloia,NA,Eucalyptus leprophloia,Symphyomyrtus,40,3.6888794541139363,white_cream,0,0,35.74999999999999,115.4,18.960000000000036,505.23,4.166666698455811,22.1,0,0
Eucalyptus leptocalyx,Eucalyptus_leptocalyx,Eucalyptus leptocalyx,Symphyomyrtus,52.5,3.960813169597578,white_cream,0,0,66.5,121.7,16.120056497175174,452.9864406779662,6.732177271319262,20.277456647398843,0,0
Eucalyptus leptophleba,Eucalyptus_leptophleba,Eucalyptus leptophleba,Symphyomyrtus,45,3.8066624897703196,white_cream,0,0,72,144.4258543,24.38414634146345,1210.8107317073172,13.507017547205876,30.45876288659794,0.9897435897435898,1
Eucalyptus leptophylla,Eucalyptus_leptophylla,Eucalyptus leptophylla,Symphyomyrtus,16.5,2.803360380906535,white_cream,0,0,20.249999999999996,139.5,16.565063520871178,367.4257713248639,17.129527336106555,27.45521023765996,0.2340036563071298,0
Eucalyptus leptopoda,Eucalyptus_leptopoda,Eucalyptus leptopoda,Symphyomyrtus,55.00000000000001,4.007333185232471,white_cream,0,0,40.5,118.72498335,19.445953757225467,309.5898843930636,5.732160298355863,19.98843930635838,0,0
Eucalyptus lesouefii,Eucalyptus_lesouefii,Eucalyptus lesouefii,Symphyomyrtus,148.49999999999997,5.000584958242754,white_cream,0,0,88,121.65835,18.25555555555559,304.57222222222225,7.65543068928665,19.288888888888888,0,0
Eucalyptus leucophloia,Eucalyptus_leucophloia,Eucalyptus leucophloia,Symphyomyrtus,20,2.995732273553991,white_cream,0,0,17.5,134.1845476,25.84408099688477,527.6423676012462,9.56178604330972,18.292834890965732,0.8753894080996885,1
Eucalyptus leucophylla,NA,Eucalyptus leucophylla,Symphyomyrtus,22.749999999999993,3.124565145396959,white_cream,0,0,30.250000000000004,139.7167,25.524576271186476,513.0745762711865,12.163841797133625,21.694915254237287,1,1
Eucalyptus leucoxylon,Eucalyptus_leucoxylon,Eucalyptus leucoxylon,Symphyomyrtus,74.75,4.314149212270796,pink white_cream,0.5,1,110.00000000000001,140.03695365,14.84891696750906,518.7355595667871,19.138731972645903,32.06928838951311,0.590316573556797,1
Eucalyptus ligulata,Eucalyptus_ligulata,Eucalyptus ligulata,Eucalyptus,54,3.9889840465642745,white_cream,0,0,110.00000000000001,118.315,15.066666666666706,577.0166666666667,17.683333444595338,18.666666666666668,0,0
Eucalyptus ligustrina,Eucalyptus_ligustrina,Eucalyptus ligustrina,Eucalyptus,10,2.302585092994046,white_cream,0,0,33.75,150.700789,13.993750000000036,1076.7291666666667,23.861111124356587,37.104166666666664,1,1
Eucalyptus limitaris,Eucalyptus_limitaris,Eucalyptus limitaris,Symphyomyrtus,30,3.4011973816621555,NA,NA,NA,56,128.10000000000002,27.250000000000032,684.5148148148148,9.395061718093023,19.62962962962963,1,1
Eucalyptus lirata,Eucalyptus_lirata,Eucalyptus lirata,Eudesmia,40.5,3.7013019741124933,white_cream,0,0,67.5,126.54168335,26.233333333333366,922.5520833333334,8.902777711550394,19.208333333333332,1,1
Eucalyptus litoralis,NA,Eucalyptus litoralis,Symphyomyrtus,60,4.0943445622221,white_cream,0,0,81,144.1814,13.725000000000051,704.325,14.5,27.333333333333332,1,1
Eucalyptus litorea,Eucalyptus_litorea,Eucalyptus litorea,Symphyomyrtus,49.5,3.901972669574645,white_cream,0,0,62.99999999999999,123.6,16.26000000000003,499.44,9.629629611968994,20,0,0
Eucalyptus livida,Eucalyptus_livida,Eucalyptus livida,Symphyomyrtus,42,3.7376696182833684,white_cream,0,0,27,120.4364671,16.89146341463418,356.8439024390244,5.1056910549722065,20.609756097560975,0,0
Eucalyptus lockyeri,Eucalyptus_lockyeri,Eucalyptus lockyeri,Symphyomyrtus,57.75000000000001,4.056123349401903,white_cream,0,0,40,145.4,20.468181818181854,1422.2181818181818,18.51515152237632,38.65909090909091,1,1
Eucalyptus longicornis,Eucalyptus_longicornis,Eucalyptus longicornis,Symphyomyrtus,53.99999999999999,3.988984046564274,white_cream,0,0,27.500000000000004,119.5667,17.411935483870998,349.0574193548387,6.616557727452197,20.603896103896105,0,0
Eucalyptus longifolia,Eucalyptus_longifolia,Eucalyptus longifolia,Symphyomyrtus,220.375,5.395330640718035,white_cream,0,0,143.75,150.25,16.21911764705886,957.720588235294,15.152542453701214,34.70175438596491,1,1
Eucalyptus longirostrata,Eucalyptus_longirostrata,Eucalyptus longirostrata,Symphyomyrtus,66.00000000000001,4.189654742026426,white_cream,0,0,44,151.45,19.4184782608696,781.7597826086957,23.63768109549647,34.56521739130435,1,1
Eucalyptus longissima,NA,Eucalyptus longissima,Symphyomyrtus,38,3.6375861597263857,white_cream,0,0,25,121.1483622,18.765517241379342,301.9939655172414,6.9913043353868565,19.36206896551724,0,0
Eucalyptus loxophleba,Eucalyptus_loxophleba,Eucalyptus loxophleba,Symphyomyrtus,33.75,3.518980417318539,white_cream,0,0,45.5,117.855,18.165481832543477,356.97756714060034,5.511466660690307,21.066561014263076,0.00316957210776545,0
Eucalyptus lucasii,Eucalyptus_lucasii,Eucalyptus lucasii,Symphyomyrtus,13.500000000000002,2.6026896854443837,white_cream,0,0,32.5,120.63335,21.3916666666667,269.57307692307694,7.980392125696918,16.993589743589745,0,0
Eucalyptus lucens,Eucalyptus_lucens,Eucalyptus lucens,Symphyomyrtus,15.749999999999998,2.756840365271642,white_cream,0,0,27.5,132.7333,21.193478260869593,332.68695652173915,18.18840574181598,18,0,0
Eucalyptus luculenta,Eucalyptus_luculenta,Eucalyptus luculenta,Symphyomyrtus,123.75,4.8182634014487995,white_cream,0,0,63.75,123.3,16.116666666666703,436.87222222222226,7.9411764705882355,19.88235294117647,0,0
Eucalyptus luehmanniana,Eucalyptus_luehmanniana,Eucalyptus luehmanniana,Eucalyptus,44,3.784189633918261,white_cream,0,0,110.25,151.1417,16.970000000000034,1142.03,15.333333333333334,38.05263157894737,1,1
Eucalyptus luteola,NA,NA,Symphyomyrtus,64.75,4.1705337005796475,white_cream,0,0,42,NA,NA,NA,NA,NA,NA,NA
Eucalyptus macarthurii,Eucalyptus_macarthurii,Eucalyptus macarthurii,Symphyomyrtus,10.3125,2.3333567516607996,white_cream,0,0,17.5,150.15,13.078571428571458,880.0666666666667,19.20634919121152,37.857142857142854,1,1
Eucalyptus mackintii,Eucalyptus_mackintii,Eucalyptus mackintii,Eucalyptus,30,3.4011973816621555,white_cream,0,0,66,148.3667,13.778000000000034,842.86,16.400000038146974,28.8,1,1
Eucalyptus macrandra,Eucalyptus_macrandra,Eucalyptus macrandra,Symphyomyrtus,114.74999999999999,4.7427558489406545,yellow,1,1,68,118.6882661,15.541176470588267,459.11470588235295,9.627450942993164,19.705882352941178,0,0
Eucalyptus macrocarpa,Eucalyptus_macrocarpa,Eucalyptus macrocarpa,Symphyomyrtus,1543.75,7.341969800376288,red,1,1,931.0000000000001,115.7,18.18194444444448,481.06944444444446,4.868544605416312,21.61111111111111,0,0
Eucalyptus macrorhyncha,Eucalyptus_macrorhyncha,Eucalyptus macrorhyncha,Eucalyptus,46.75000000000001,3.844814255734696,white_cream,0,0,60.50000000000001,148.89,13.604878048780522,732.194512195122,18.197341538645738,35.326219512195124,0.9847560975609756,1
Eucalyptus magnificata,Eucalyptus_magnificata,Eucalyptus magnificata,Symphyomyrtus,20,2.995732273553991,white_cream,0,0,49,151.9580805,14.17500000000004,809.4050000000001,25.61666679382324,38.8,1,1
Eucalyptus major,Eucalyptus_major,Eucalyptus major,Symphyomyrtus,33.75,3.518980417318539,white_cream,0,0,25,152.0128996,18.976190476190503,876.7321428571429,29.17073174802269,35.916666666666664,1,1
Eucalyptus malacoxylon,Eucalyptus_malacoxylon,Eucalyptus malacoxylon,Symphyomyrtus,30,3.4011973816621555,white_cream,0,0,46.75,151.27,13.812068965517277,813.2793103448276,21.40229882865117,40.55172413793103,1,1
Eucalyptus mannensis,Eucalyptus_mannensis,Eucalyptus mannensis,Symphyomyrtus,26,3.258096538021482,white_cream,0,0,38.5,129.366667,21.694981412639436,278.74052044609664,9.583333315244362,17.142857142857142,0.11610486891385768,0
Eucalyptus mannifera,Eucalyptus_mannifera,Eucalyptus mannifera,Symphyomyrtus,15.000000000000002,2.70805020110221,white_cream,0,0,24.750000000000004,149.55835000000002,12.357633587786296,850.0003816793893,19.526181378127056,34.68320610687023,1,1
Eucalyptus marginata,Eucalyptus_marginata,Eucalyptus marginata,Eucalyptus,52,3.9512437185814275,white_cream,0,0,156.00000000000003,116.2656422,16.050958466453707,799.679552715655,8.49779248553396,17.601307189542485,0,0
Eucalyptus mckieana,Eucalyptus_mckieana,Eucalyptus mckieana,Eucalyptus,16.5,2.803360380906535,white_cream,0,0,30,151.3666667,14.230645161290358,845.6451612903227,23.76344083970593,39.806451612903224,1,1
Eucalyptus mcquoidii,Eucalyptus_mcquoidii,Eucalyptus mcquoidii,Symphyomyrtus,NA,NA,yellow,1,1,NA,119.8,16.150000000000034,457.2000000000001,5.333333333333333,20,0,0
Eucalyptus mediocris,NA,Eucalyptus mediocris,Eucalyptus,26.25,3.2676659890376327,white_cream,0,0,48.75,145.57205,20.868518518518552,1009.8583333333332,19.968847341626603,32.570093457943926,1,1
Eucalyptus megacarpa,Eucalyptus_megacarpa,Eucalyptus megacarpa,Eucalyptus,268.25,5.591919381510808,white_cream,0,0,371.99999999999994,116.23708335,15.377586206896586,962.2275862068966,13.064102590084076,15.72222222222222,0,0
Eucalyptus megacornuta,Eucalyptus_megacornuta,Eucalyptus megacornuta,Symphyomyrtus,472.5,6.158037746933798,green,1,1,652.5,120.03333335,15.875000000000034,417.6,9.515151435678655,20.636363636363637,0,0
Eucalyptus megasepala,NA,Eucalyptus megasepala,Eudesmia,74.75,4.314149212270796,white_cream,0,0,225,144.1228066,25.37444444444448,1068.513333333333,8.48888897895813,28.933333333333337,1,1
Eucalyptus melanoleuca,Eucalyptus_melanoleuca,Eucalyptus melanoleuca,Symphyomyrtus,31.499999999999996,3.449987545831587,white_cream,0,0,27.5,151.2129227,18.821052631578983,773.2236842105264,23.93859644940025,34.526315789473685,1,1
Eucalyptus melanophitra,Eucalyptus_melanophitra,Eucalyptus melanophitra,Symphyomyrtus,42,3.7376696182833684,white_cream,0,0,29.249999999999993,118.7,15.350000000000035,451.8857142857143,9.023809603282384,18.428571428571427,0,0
Eucalyptus melanophloia,Eucalyptus_melanophloia,Eucalyptus melanophloia,Symphyomyrtus,21,3.044522437723423,white_cream,0,0,27.500000000000004,146.93279735,21.41016042780752,687.4831550802139,16.266488409297352,29.080428954423592,0.967828418230563,1
Eucalyptus melanoxylon,Eucalyptus_melanoxylon,Eucalyptus melanoxylon,Symphyomyrtus,26,3.258096538021482,white_cream,0,0,27.500000000000004,121.54944435,17.24629629629633,327.3425925925926,8.452830226916188,18.91588785046729,0,0
Eucalyptus melliodora,Eucalyptus_melliodora,Eucalyptus melliodora,Symphyomyrtus,24.000000000000004,3.1780538303479458,white_cream,0,0,27.5,149.4144444,15.130316344464006,705.6165202108964,22.966844278372836,35.92781690140845,0.9911971830985916,1
Eucalyptus merrickiae,Eucalyptus_merrickiae,Eucalyptus merrickiae,Symphyomyrtus,52.25000000000001,3.9560398908449206,white_cream,0,0,56,121.9,16.263636363636397,412.9,6.174603201094127,20.047619047619047,0,0
Eucalyptus michaeliana,Eucalyptus_michaeliana,Eucalyptus michaeliana,Symphyomyrtus,19.25,2.9575110607337933,white_cream,0,0,20,151.95,14.58783783783787,886.4162162162163,26.75675678253174,37.972972972972975,1,1
Eucalyptus micranthera,Eucalyptus_micranthera,Eucalyptus micranthera,Symphyomyrtus,46.75000000000001,3.844814255734696,white_cream,0,0,68,121.8947664,16.088636363636397,505.1602272727273,7.309803909413954,20.170454545454547,0,0
Eucalyptus microcarpa,Eucalyptus_microcarpa,Eucalyptus microcarpa,Symphyomyrtus,21.000000000000004,3.044522437723423,white_cream,0,0,24,146.5333,16.20755208333337,546.0638020833334,17.39912281036377,33.300261096605745,0.8590078328981723,1
Eucalyptus microcorys,Eucalyptus_microcorys,Eucalyptus microcorys,Alveolata,11,2.3978952727983707,white_cream,0,0,38.5,152.7342288,18.03110236220476,1247.9795275590552,24.84139779306227,36.90243902439025,1,1
Eucalyptus microneura,Eucalyptus_microneura,Eucalyptus microneura,Symphyomyrtus,28,3.332204510175204,white_cream,0,0,30.250000000000004,143.7625,24.57365591397853,753.5978494623656,12.54838708139235,24.311827956989248,1,1
Eucalyptus microschema,Eucalyptus_microschema,Eucalyptus microschema,Symphyomyrtus,23.375000000000004,3.1516670751747506,white_cream,0,0,24.75,119.4,15.97857142857146,396.8857142857143,8.076923113602858,21.846153846153847,0,0
Eucalyptus microtheca,Eucalyptus_microtheca,Eucalyptus microtheca,Symphyomyrtus,8.75,2.169053700369523,white_cream,0,0,17.5,135.63805000000002,26.696453900709255,749.8900709219859,7.369829689499236,19.949820788530467,0.989247311827957,1
Eucalyptus mimica,Eucalyptus_mimica,Eucalyptus mimica,Symphyomyrtus,77.49999999999999,4.350277936359301,white_cream,0,0,107.99999999999999,119,15.93846153846158,352.75384615384615,5.4871794902361355,22.615384615384617,0,0
Eucalyptus miniata,Eucalyptus_miniata,Eucalyptus miniata,Eudesmia,173.25,5.1547356380700124,orange,1,1,1395,131.15060775,26.887500000000035,1189.1191176470588,8.730158739619785,21.17004048582996,0.9919354838709676,1
